Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	607.001740706057	3.99038603944231	0.237491624322354	16.8022179764371	2.35086377826844e-63	4.84632785686056e-61
AT1G01020	307.113431493684	0.319841553927034	0.230083083017276	1.39011330052031	0.164494475047076	0.304286232856066
AT1G01030	25.4092103879784	-0.817004708111422	0.647553467726985	-1.26167914902724	0.207064262739181	0.360855592102766
AT1G01040	1514.01055988887	0.186694724920282	0.158982632780127	1.1743089270542	0.240271308901116	0.401566575460007
AT1G01046	1.59319128036912	-1.4107989385519	2.65595691603551	-0.531182915669343	0.595292030664871	NA
AT1G01050	1094.79730281701	0.242757991934839	0.171133680371795	1.41852843582536	0.15603654273931	0.2924029270165
AT1G01060	111.714180808538	1.92392607852863	0.358755447009747	5.36277872451748	8.19513735373557e-08	7.03102243634981e-07
AT1G01070	181.591224183435	0.312805657575943	0.597362743895196	0.52364440329212	0.600525891520981	0.747220805233828
AT1G01080	1109.07532152562	-1.20954294429433	0.181999495515537	-6.64585877487265	3.01454199344823e-11	3.92105783576374e-10
AT1G01090	3325.18225613601	-0.754515715472386	0.148610789263227	-5.0771260903268	3.83186593222341e-07	2.98197771905078e-06
AT1G01100	3976.68583272175	0.551530827881567	0.210669890273681	2.61798602147214	0.00884504283732383	0.028435985450047
AT1G01110	108.342715820012	-0.183485050891299	0.394155551478327	-0.465514313329133	0.641563189233813	0.777734317715371
AT1G01120	1746.21534180639	0.405450053167162	0.274203437075008	1.47864686705678	0.139234719796419	0.267972265015973
AT1G01130	107.6936754855	1.08701179837652	0.354578487399007	3.06564508848307	0.0021720096779292	0.00822150623282677
AT1G01140	1459.35945275976	0.0840820677379572	0.233678919745959	0.359818796789055	0.718982645587766	0.833397452333114
AT1G01150	4.27247947753847	0.584555004012034	1.50417150967831	0.388622574121916	0.697555365193884	0.818463145260462
AT1G01160	1100.32390136466	0.011407241118883	0.174042145465201	0.0655429814910197	0.947741685604263	0.971801009517355
AT1G01170	1364.94557664405	-0.127288295366069	0.1930163434852	-0.659469001783413	0.509594645259281	0.674493170190728
AT1G01180	284.917663318949	0.0936871822660554	0.347103595592213	0.269911298689403	0.787228494585382	0.87785859684016
AT1G01183	0.209341286119545	1.00130089862609	4.9959041219055	0.200424362476391	0.841148707523444	NA
AT1G01190	33.9706090343652	-1.20567826755707	0.601046600124214	-2.0059647077413	0.0448600135314418	0.110699857690076
AT1G01200	25.0461562441468	-0.684597275737846	0.66439737874967	-1.03040333636805	0.302820707711038	0.473810547393785
AT1G01210	222.333185623636	0.0956643445018839	0.268248416650037	0.356625942835255	0.721371853317558	0.835059476542632
AT1G01220	591.142055083923	-0.807143409111145	0.212614582082674	-3.79627493657651	0.000146886591408931	0.000725043098140492
AT1G01225	73.4055149156676	0.106880296242641	0.399546790124417	0.267503829049305	0.789081266407322	0.878893105333238
AT1G01230	663.482046461276	0.173627906478699	0.210549334029072	0.824642392147033	0.409574646459589	0.583824212291907
AT1G01240	1106.70306696236	-0.572853828828909	0.252290273525288	-2.27061400673256	0.0231703548020218	0.0642536285702766
AT1G01250	29.2220945799532	-1.6022804637248	0.655689891593453	-2.44365588713126	0.0145392868696631	0.0434924704552878
AT1G01260	467.980488382396	0.0535345797660661	0.212914096207203	0.251437461021686	0.801475908043009	0.886358357677511
AT1G01290	459.597091834918	0.263953099497844	0.22154287250368	1.19143124089203	0.233484334667377	0.393164805513719
AT1G01300	2890.71151952625	0.212240157168443	0.171763562023623	1.23565297940929	0.216587582605832	0.373172762171894
AT1G01310	1.68397175072475	3.9887034477224	3.12311778060618	1.27715434636865	0.201547761205177	NA
AT1G01320	5840.89755104126	-0.850815351484057	0.164819536982706	-5.16210254597021	2.44191450798044e-07	1.95460497539885e-06
AT1G01340	230.882426601472	0.36365928060288	0.311121198715774	1.16886693064944	0.242457248917222	0.403855241170227
