Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	168.47450498414	0.52656558403877	0.183981665022675	2.86205467253421	0.00420904294240384	0.0456939805901909
AT1G01020	311.53831329037	-0.130764805359211	0.17973355158941	-0.72754810775639	0.466890256126162	0.767253726448176
AT1G01030	29.9276136477852	-0.49206936679484	0.396215585602337	-1.24192329801157	0.214264863183707	0.538027284420903
AT1G01040	1431.08707060236	0.0250117131665155	0.139972716622585	0.17868991736408	0.858181186541139	0.955568253422216
AT1G01046	2.84314906496435	0.0864540673871361	1.11925468490414	0.0772425334047548	0.938430605935199	NA
AT1G01050	1378.49590103709	-0.0438436671428605	0.162475137908267	-0.269848468555321	0.787276832965854	0.932700141260621
AT1G01060	99.6335542134546	-0.900958900533526	0.807045271904837	-1.1163672372518	0.26426497155407	0.599709403216489
AT1G01070	69.7768726987265	-0.309981272140195	0.332223351841443	-0.933050823857007	0.350793727791535	0.682172741053236
AT1G01080	1898.99590872422	-0.23018694789604	0.105839949463791	-2.17485882280007	0.0296406974442271	0.167326690000583
AT1G01090	4389.84753738814	-0.152642124021815	0.0953267603541207	-1.60125156309496	0.109321212435767	0.369539258431225
AT1G01100	2819.07081052496	0.0790445514229084	0.177258661841385	0.445927722807923	0.655649455995876	0.877009523686394
AT1G01110	97.4060608245897	-0.577642336528242	0.261692616330018	-2.20733142810488	0.0272909131721526	0.158343235386977
AT1G01120	3751.22747291913	-0.186055260723683	0.138946890737655	-1.33903867683497	0.180558082147694	0.490048264296767
AT1G01130	114.678860801748	0.0827070677762637	0.20469709832	0.40404611719004	0.686178806899438	0.89056974806428
AT1G01140	6607.21685305522	-0.144709534424272	0.116076964275973	-1.24666884016905	0.212518948674766	0.535774356937509
AT1G01150	1.69127923388115	0.512253894101528	1.55738071856675	0.328920146496326	0.742216046126396	NA
AT1G01160	737.693028377667	0.0845400072896284	0.128233776616705	0.659264739135938	0.509725780998608	0.795429212830539
AT1G01170	1442.6136714582	-0.447874105142546	0.134896073713271	-3.32014189007847	0.000899717070766521	0.0151177297743001
AT1G01180	484.938112798013	-0.348445110119916	0.154790936944149	-2.25106919693652	0.0243811550200063	0.148314513684734
AT1G01183	0.485622731501794	2.3759836636834	3.67657164247563	0.646249793213202	0.518117597088827	NA
AT1G01190	92.0864948975051	1.50736372561133	0.288721511048537	5.22082237702728	1.78130329588885e-07	1.54935964404181e-05
AT1G01200	21.968840118113	-0.70861570257373	0.442115288972564	-1.60278488495724	0.108982155034469	0.368694164302753
AT1G01210	186.092248027939	0.352164620282721	0.222949643874722	1.57957023013056	0.114205321322023	0.379176320238525
AT1G01220	990.153272228608	-0.150292898911214	0.127913430839543	-1.17495792212582	0.240011550509541	0.570237473556525
AT1G01225	55.3720819495952	-0.271094361419179	0.297724754281186	-0.910553649036331	0.362530602078429	0.690514341926694
AT1G01230	844.621732802839	-0.0220508909109751	0.138427885146028	-0.159295151318056	0.873436340671898	0.960092071385759
AT1G01240	1474.38788289288	-0.5688983405693	0.173479898927181	-3.27933290304773	0.00104052810502276	0.0168808560361098
AT1G01250	67.3563979344402	0.627187789956705	0.414441738050574	1.513331627521	0.130195442792672	0.409538954756282
AT1G01260	623.096960476203	0.0800984800087226	0.147152795102978	0.544321838757257	0.586220021313704	0.83764838202853
AT1G01290	371.779776237785	-0.0476312682133468	0.147767489700458	-0.32233929337164	0.747195668542477	0.915736044905442
AT1G01300	3024.86163320917	0.339375894699346	0.1135839563757	2.98788583817944	0.00280914463507438	0.0343080254222269
AT1G01310	0.48955811507563	-0.918542474606962	2.82851117662384	-0.324744155935545	0.745374712677511	NA
AT1G01320	9498.41961227934	-0.0669810233371387	0.139393791573394	-0.48051654654843	0.630860140378493	0.864462551530759
AT1G01340	473.782882800734	0.417920800581891	0.218014158224949	1.91694339479859	0.0552451232895008	0.24775331395493
AT1G01350	538.192464656687	-0.105856433942431	0.127395641653912	-0.830926651556924	0.406015066593901	0.72418730773396
AT1G01355	10.2660249071021	-1.92689073638893	0.690877047891366	-2.78905015338115	0.00528628780139363	0.0533168737054656
AT1G01360	300.712721733457	-0.208211000721362	0.1598431435145	-1.30259575821264	0.192712806697645	0.507421497258707
AT1G01370	68.8742549467686	0.201463912514194	0.266490953794279	0.755987809889098	0.449656504440567	0.755056724401702
AT1G01380	14.2480351860763	0.350770494244898	0.514172186111716	0.682204334889255	0.495109754010256	0.786440351045387
AT1G01390	64.9626155853789	-1.10759065597361	0.282852772935327	-3.91578503713963	9.01105116246862e-05	0.00259801908237135
AT1G01420	262.167446258173	0.293397257303085	0.164136676563202	1.78751796031468	0.0738538119199106	0.294681903919397
AT1G01430	1899.51556759385	-0.301605172798663	0.149141276989964	-2.0222783315645	0.0431476058687675	0.213123022927549
AT1G01440	852.767637979161	-0.14740690475494	0.134050815952221	-1.09963452074383	0.271491394806328	0.606371887453854
AT1G01448	443.812476821505	-0.181720646006966	0.13189894600842	-1.37772629354722	0.16828781010548	0.471729987406033
AT1G01450	190.514398891583	-0.0576772740394158	0.173182496537817	-0.33304332246314	0.739101581417422	0.913111938523856
AT1G01453	7.04523566406005	1.88710211965187	0.839159159351982	2.2488011941729	0.0245251473752049	0.14857918519582
AT1G01460	0.333018933519218	-0.0600095246723429	3.63328757046984	-0.0165165909684883	0.986822266214619	NA
AT1G01470	7395.98203321885	0.0966308433323769	0.103958130866871	0.929516936545563	0.352621252132744	0.683406017155782
AT1G01471	0.152337169777278	-1.02179250703978	4.0804728567969	-0.250410318337926	0.80227005087944	NA
AT1G01480	38.6080181066566	0.540065194083402	0.46186335356165	1.16931813255739	0.242275480234339	0.572920346850702
AT1G01490	1632.00391476412	-0.205909164720506	0.139080158777928	-1.48050711567913	0.138737963176489	0.424602982808471
AT1G01500	604.353551333654	-0.00359706931164364	0.137794803570947	-0.0261045352830857	0.979173959663845	0.993801402610993
AT1G01510	902.485456615785	-0.137992379172365	0.1139277870514	-1.21122671425285	0.225808527007388	0.552282875736697
AT1G01520	10.6738576391644	0.0818248611336761	0.909478126103518	0.08996902595584	0.928311828687458	0.979154032245052
AT1G01530	3.3742254409933	-0.707022311480668	1.10361033532071	-0.640644880582066	0.521753433236464	NA
AT1G01540	2227.79268078378	-0.152154257513654	0.115830665397224	-1.31359219073692	0.188983478120362	0.502309120178867
AT1G01550	7767.67119337233	0.0589891954791926	0.0918537438939091	0.642207851073823	0.520738236047888	0.802721653577427
AT1G01560	4656.33062772305	0.987910871902107	0.215523470520389	4.58377395982331	4.56657890151093e-06	0.000240541348193837
AT1G01570	44.9778093181344	0.0522320096599508	0.299418329157369	0.174444930632482	0.861515806062895	0.956875131522051
AT1G01580	17.337725062161	0.0711990549834382	0.53441966167805	0.133226862873789	0.894013966711082	0.966169831630703
AT1G01590	15.6288961383127	0.139891741319224	0.546490987403242	0.255981790265099	0.797964898234809	0.936174557834765
AT1G01600	151.918874325368	-0.360613923550662	0.262667243019815	-1.37289263558249	0.169785726357754	0.473747718200817
AT1G01610	1444.35824342597	-0.137210966427654	0.145108357120978	-0.94557590720471	0.344364937534188	0.676775734578845
AT1G01620	4972.81821149846	-0.173744630300696	0.182541740089149	-0.951807680894479	0.341194525942195	0.673463601848201
AT1G01630	1791.90157633614	0.0535473207466694	0.10700333447959	0.500426654992541	0.616774688644094	0.855295607557704
AT1G01640	95.6253744105646	0.70316260746285	0.229618157314803	3.06231273556831	0.00219633853199838	0.0286132183454364
AT1G01650	2028.46100657355	0.0852284634811716	0.0964389790571811	0.883755347831269	0.376828295274057	0.701069626009135
AT1G01660	52.6349741666149	0.396835227622884	0.301092338539909	1.3179851388689	0.187508622813226	0.500208247533066
AT1G01670	95.3991210317428	0.0812214341124594	0.242305128988827	0.335203115391769	0.737471872105447	0.912253819663669
AT1G01680	257.176490617588	1.12002262254747	0.239464530980068	4.67719631781582	2.90823805620746e-06	0.000163152943093633
AT1G01690	104.523319480887	-0.0190481957612992	0.21240686767392	-0.0896778713885156	0.92854320114983	0.979154032245052
AT1G01695	17.2539410295414	0.126337623932593	0.482174208144213	0.262016552936002	0.793308680495762	0.934896315871824
AT1G01700	40.3425018425866	-0.0657547200599964	0.311879975872383	-0.210833413963397	0.833017263968634	0.946708228460867
AT1G01710	1317.17225024215	-0.110691297346142	0.120232030109347	-0.92064732871492	0.357234583710065	0.687398309418001
AT1G01720	1027.39322101563	-0.0813105765041777	0.117979784669564	-0.689190751889496	0.490703235850059	0.784565038240596
AT1G01725	177.775207078012	-0.00881417670231885	0.173870027101834	-0.0506940549169896	0.959569314048869	0.987527752913858
AT1G01730	623.793372829737	0.0436941496995689	0.143116403901366	0.305304972095878	0.760133889422522	0.921285803711051
AT1G01740	273.297599817263	0.122466503107696	0.155451244127272	0.787812949296368	0.430806125487174	0.741939900475041
AT1G01750	22.5127099843724	-0.0992286352376533	0.436478551354633	-0.227339086719593	0.820160081869923	0.943544173323845
AT1G01760	70.339909572953	-0.244538917719578	0.287954995123667	-0.849226170272048	0.395755453662761	0.715656143854253
AT1G01770	700.078448328121	-0.2008591146091	0.121942215065189	-1.6471663607367	0.0995238560907086	0.348873626104569
AT1G01780	281.016730639468	-0.15999369122915	0.152432472808448	-1.04960372472737	0.293900343872526	0.629544568989353
AT1G01790	4259.57495394113	-0.295542103932623	0.145680654505694	-2.02869835350082	0.0424890237123916	0.211078780866383
AT1G01800	1623.62954991749	-0.129300126001859	0.126518009270315	-1.0219898870334	0.306785686865457	0.640897098316231
AT1G01810	12.4854534185122	0.595286167270443	0.558168440173145	1.06649915048186	0.28619806250999	0.622003789188378
AT1G01820	2044.69848963287	-0.017485474590428	0.114591469875825	-0.15258967015063	0.878721871624494	0.961533386577031
AT1G01830	908.143588770839	-0.0858545362532528	0.1312636279731	-0.654061887355781	0.513071934731724	0.797127549149396
AT1G01840	32.0706232003205	-0.158580842211534	0.344155415670065	-0.460782643512321	0.644954555352506	0.871773049321073
AT1G01860	342.628172029819	-0.278242580081259	0.136181581598074	-2.04317336321195	0.0410352795802579	0.206718982726867
AT1G01880	36.3519776396911	0.0570320014776462	0.388723280449608	0.146716197217932	0.883356033426898	0.962895753144658
AT1G01900	129.389527326571	-0.0716530663369543	0.248716652933222	-0.288091149072324	0.77327696756989	0.927835771527286
AT1G01910	1299.72519773402	-0.121719594300664	0.107126375701939	-1.13622432853817	0.255862691107225	0.590651626677335
AT1G01920	416.205802346263	0.376711361616972	0.145083496176615	2.59651422487357	0.00941750061442446	0.0783253034227403
AT1G01930	421.811891088332	-0.175370177040693	0.132447356922796	-1.32407456906004	0.185478280565593	0.496905123073422
AT1G01940	330.109536960798	0.26655922515118	0.162429264254734	1.64107881898142	0.100781054900812	0.351164554368239
AT1G01950	982.226369765484	0.0487666200252883	0.13040273097557	0.373969315369817	0.70842714533233	0.900365320206566
AT1G01960	3188.32815050632	-0.0913919795901713	0.124298793146103	-0.735260393741291	0.46218092425108	0.763880823386956
AT1G01970	737.956946985769	-0.150768671198497	0.132997463118646	-1.13362065458344	0.256953705288193	0.591350600686035
AT1G01980	0.150187767556526	0.901760844602712	4.0804728567969	0.220994202449022	0.825096947161919	NA
AT1G01990	598.363199781382	-0.0067617577045353	0.123015186364335	-0.0549668533160528	0.956164871074587	0.98672259803994
AT1G02000	306.559046778792	-0.266455379731605	0.156538482690225	-1.70217172897284	0.0887231807730375	0.325821991339835
AT1G02010	278.254643632403	-0.282169811855141	0.15744065779805	-1.79222962989065	0.0730961902207465	0.292729884212761
AT1G02020	522.73558677724	-0.246676333027368	0.123224910768983	-2.001838195605	0.04530213651337	0.218295979507279
AT1G02030	1.47964326042377	1.71473575987305	1.76710431060724	0.970364765441498	0.331864705023786	NA
AT1G02040	0.152337169777278	-1.02179250703978	4.0804728567969	-0.250410318337926	0.80227005087944	NA
AT1G02050	167.737693656133	-0.0189203574211996	0.174885180407221	-0.108187311109743	0.913847110142924	0.974329474696535
AT1G02060	162.583191916555	-0.042084293137941	0.206719411078782	-0.203581719386296	0.838680379787552	0.949080114906364
AT1G02065	37.1123932705421	-0.170364971479274	0.392681786055615	-0.433849945500517	0.664397409870166	0.881743275187639
AT1G02070	8.36921951165725	-0.218840345415299	0.761344360952017	-0.287439372561519	0.773775917593066	0.928123705067972
AT1G02074	0.500881170485369	-0.993989491708935	3.18107268326324	-0.312469908951993	0.754683428187409	NA
AT1G02080	3482.89685766377	0.0101920162350946	0.119510549407178	0.0852813101910355	0.93203774970312	0.980328333047887
AT1G02090	763.389518438258	0.179694201027584	0.111664327884328	1.60923550458951	0.107564855668572	0.365512159749688
AT1G02100	1139.11360247343	-0.0968376024602717	0.10288797381122	-0.941194571854927	0.346605157940217	0.678105422047883
AT1G02110	551.170587026283	-0.125469756011358	0.142702137144729	-0.879242305138753	0.37926991086661	0.702993668724518
AT1G02120	3118.26074234439	0.00644229802503535	0.103215376313448	0.0624160687596698	0.950231498889423	0.985409390767957
AT1G02130	1012.79631708057	-0.062530624351184	0.10624926982249	-0.588527567819087	0.556178235468061	0.822628640711186
AT1G02140	2145.37410579245	0.126692788443822	0.113778267980404	1.11350603847865	0.265491156360518	0.600302260061888
AT1G02145	654.861082163184	-0.0548959626453135	0.116075452652379	-0.472933435889458	0.636260669476704	0.867220678542737
AT1G02150	2900.71528889639	-0.194256440646321	0.109120484012233	-1.78020142051921	0.0750430030194914	0.297200154104934
AT1G02160	424.340873434069	-0.0724182699345618	0.151263437524255	-0.478755944726893	0.632112261209617	0.864908755905398
AT1G02170	1335.80062946586	0.202529561711977	0.11077206607796	1.82834507726379	0.0674977786043036	0.279398423292879
AT1G02180	82.6493818107744	-0.28222796741921	0.278175351356291	-1.0145685663491	0.310311529565013	0.644373455063229
AT1G02190	10.3668255328461	0.0943454372113263	0.746560974062181	0.126373384745756	0.899436369122021	0.968138117574613
AT1G02205	1203.16264482376	-0.551071495460994	0.19991472479692	-2.75653279677518	0.00584177539708794	0.0570869081766778
AT1G02220	111.570524587232	-0.384546199882486	0.218260954324122	-1.76186437502434	0.0780922149551486	0.303721043734172
AT1G02230	55.5745709913182	1.05077487500222	0.45520145841341	2.30837326107141	0.0209783848768045	0.134716132153437
AT1G02250	1.94600549305102	-0.0860714850412447	1.48752610650523	-0.0578621677057215	0.953858418405179	NA
AT1G02260	669.346974399172	0.250069028205711	0.199895850505261	1.25099659434466	0.210935719967578	0.533811777389833
AT1G02270	1799.06260302207	0.437090773271971	0.102053979756674	4.2829370722643	1.84442347747421e-05	0.000744892131586877
AT1G02280	1580.69494594064	-0.316630781854077	0.123245288839745	-2.56911063161035	0.010195990096904	0.0827714474494153
AT1G02290	244.239926773991	-0.0868782753499639	0.164450555005092	-0.528294205801091	0.597295152569693	0.843654950419296
AT1G02300	1126.17061546857	0.0925631348216607	0.123006568696655	0.752505624719353	0.451747048595556	0.756375876492811
AT1G02305	3392.76711659839	-0.0824832128181023	0.108336799721101	-0.761359141403886	0.446442584851804	0.752774126335196
AT1G02310	25.5288280833966	0.818979529518821	0.460006111959878	1.78036662606399	0.0750159798812048	0.297200154104934
AT1G02330	484.235068216524	-0.0780297940941683	0.136021544824386	-0.573657608395129	0.56619951994725	0.828572282725751
AT1G02335	88.8635206342211	0.427594416193517	0.233656828180902	1.83001035973348	0.0672483897368369	0.27864469894761
AT1G02340	49.1016957095936	-1.43198860632915	0.380320633444407	-3.76521408623094	0.000166406441750053	0.00422154381209295
AT1G02350	62.1397982642384	-0.629933272951905	0.326086629158311	-1.93179730974519	0.0533845282781942	0.242742322628638
AT1G02360	254.283806960779	-0.0209001203669996	0.168725107358463	-0.123870837566555	0.901417543331458	0.969091281611623
AT1G02370	184.211633003411	0.569377030011199	0.211536378770569	2.69162700676058	0.00711044188245793	0.0650550296218558
AT1G02380	66.5705207573014	-1.01908923844294	0.332107134196529	-3.0685556963672	0.00215096229050493	0.0281995379200397
AT1G02390	1412.2009820181	0.322737589212673	0.14225336995712	2.2687518004667	0.0232834235738649	0.144049656725218
AT1G02400	1321.59997585797	0.405716154724166	0.139704285992126	2.90410671256737	0.00368302603622598	0.0415037136504704
AT1G02405	34.4581157385756	-0.161351930293622	0.377387561434763	-0.427549677790623	0.668979009780464	0.883817377079928
AT1G02410	602.580391234729	-0.164315731068928	0.119702986547739	-1.37269533374087	0.169847080441504	0.473791188818162
AT1G02420	89.7173540738707	-0.101809756879018	0.243314518844614	-0.418428613970363	0.675633769438064	0.886555188966617
